"drug_id","concept_id","name","combination","simple_strength","simple_name_EN","simple_dosage_form_EN","name_concatenated_EN (use it; prepared by the program)","simple_name_FR","simple_dosage_form_FR","name_concatenated_FR (use it; prepared by the program)"
2002,81741,"Pentaminidine Isethionate 200 MG Oral Tablet","no","200MG","PENTAMIDINE ISETHIONATE","Oral tablet","PENTAMIDINE ISETHIONATE (200MG) - Oral tablet","\N","\N","\N"
2003,81741,"Pentaminidine Isethionate 200 MG Powder for Inject","no","200MG","PENTAMIDINE ISETHIONATE","Powder for injection","PENTAMIDINE ISETHIONATE (200MG) - Powder for injection","\N","\N","\N"
2004,81741,"Pentaminidine Isethionate 300 MG Oral Tablet","no","300MG","PENTAMIDINE ISETHIONATE","Oral tablet","PENTAMIDINE ISETHIONATE (300MG) - Oral tablet","\N","\N","\N"
2005,81834,"Permethrin 10 MG/ML Topical Lotion","no","10MG/ML","PERMETHRIN","Topical lotion","PERMETHRIN (10MG/ML) - Topical lotion","\N","\N","\N"
2006,81834,"Permethrin 50 MG/ML Topical Cream","no","50MG/ML","PERMETHRIN","Topical cream","PERMETHRIN (50MG/ML) - Topical cream","\N","\N","\N"
2007,81855,"Pertussis vaccine","no","\N","PERTUSSIS VACCINE;ADSORBED","Powder for injection","\N","\N","\N","\N"
2008,81953,"Phenobarbital 100 MG Oral Tablet","no","100MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (100MG) - Oral tablet","\N","\N","\N"
2009,81953,"Phenobarbital 15 MG Oral Tablet","no","15MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (15MG) - Oral tablet","\N","\N","\N"
2010,81953,"Phenobarbital 16 MG Oral Tablet","no","16MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (16MG) - Oral tablet","\N","\N","\N"
2011,81953,"Phenobarbital 16.2 MG Oral Tablet","no","16.2MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (16.2MG) - Oral tablet","\N","\N","\N"
2012,81953,"Phenobarbital 200 MG/ML Injectable Solution","no","200MG/ML","PHENOBARBITAL SODIUM","Solution for injection","PHENOBARBITAL SODIUM (200MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2013,81953,"Phenobarbital 3 MG/ML Oral Solution","no","3MG/ML","PHENOBARBITAL SODIUM","Oral solution","PHENOBARBITAL SODIUM (3MG/ML) - Oral solution","\N","\N","\N"
2014,81953,"Phenobarbital 30 MG Oral Tablet","no","30MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (30MG) - Oral tablet","\N","\N","\N"
2015,81953,"Phenobarbital 32 MG Oral Tablet","no","32MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (32MG) - Oral tablet","\N","\N","\N"
2016,81953,"Phenobarbital 32.4 MG Oral Tablet","no","32.4MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (32.4MG) - Oral tablet","\N","\N","\N"
2017,81953,"Phenobarbital 60 MG Oral Tablet","no","60MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (60MG) - Oral tablet","\N","\N","\N"
2018,81953,"Phenobarbital 64.8 MG Oral Tablet","no","64.8MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (64.8MG) - Oral tablet","\N","\N","\N"
2019,81953,"Phenobarbital 90 MG Oral Tablet","no","90MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (90MG) - Oral tablet","\N","\N","\N"
2020,81953,"Phenobarbital 97.2 MG Oral Tablet","no","87.2MG","PHENOBARBITAL SODIUM","Oral tablet","PHENOBARBITAL SODIUM (87.2MG) - Oral tablet","\N","\N","\N"
2021,82024,"Phenytoin 25 MG/ML Oral Suspension","no","25MG/ML","PHENYTOIN SODIUM","Oral suspension","PHENYTOIN SODIUM (25MG/ML) - Oral suspension","\N","\N","\N"
2022,82024,"Phenytoin 50 MG Chewable Tablet","no","50MG","PHENYTOIN SODIUM","Chewable tablet","PHENYTOIN SODIUM (50MG) - Chewable tablet","\N","\N","\N"
2023,82024,"Phenytoin sodium 100 MG Oral Tablet","no","100MG","PHENYTOIN SODIUM","Oral tablet","PHENYTOIN SODIUM (100MG) - Oral tablet","\N","\N","\N"
2024,82024,"Phenytoin sodium 25 MG Oral Capsule","no","25MG","PHENYTOIN SODIUM","Oral capsule","PHENYTOIN SODIUM (25MG) - Oral capsule","\N","\N","\N"
2025,82024,"Phenytoin sodium 50 MG/ML Injectable Solution","no","50MG/ML","PHENYTOIN SODIUM","Solution for injection","PHENYTOIN SODIUM (50MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2026,82084,"Pilocarpine Hydrochloride 20 MG/ML Ophthalmic Solu","no","20MG/ML","PILOCARPINE NITRATE","Eye solution","PILOCARPINE NITRATE (20MG/ML) - Eye solution","\N","\N","\N"
2027,82083,"Pilocarpine Hydrochloride 40 MG/ML Ophthalmic Solu","no","40MG/ML","PILOCARPINE HYDROCHLORIDE","Eye solution","PILOCARPINE HYDROCHLORIDE (40MG/ML) - Eye solution","\N","\N","\N"
2028,82083,"Pilocarpine Nitrate 20 MG/ML Ophthalmic Solution","no","20MG/ML","PILOCARPINE HYDROCHLORIDE","Eye solution","PILOCARPINE HYDROCHLORIDE (20MG/ML) - Eye solution","\N","\N","\N"
2029,82083,"Pilocarpine Nitrate 40 MG/ML Ophthalmic Solution","no","40MG/ML","PILOCARPINE HYDROCHLORIDE","Eye solution","PILOCARPINE HYDROCHLORIDE (40MG/ML) - Eye solution","\N","\N","\N"
2030,161900,"Platelet concentrates","no","\N","Concentrated platelets","\N","\N","Concentrés de plaquettes","\N","\N"
2031,82215,"Pneumococcal vaccine","no","\N","PNEUMOCOCCAL VACCINE","Solution for injection","\N","VACCIN PNEUMOCOQUE","SOLUTION POUR INJECTION","\N"
2032,82228,"Podophyllin 100 MG/ML Topical Solution","no","100MG/ML","PODOPHYLLIN","Cutaneous solution","PODOPHYLLIN (100MG/ML) - Cutaneous solution","\N","\N","\N"
2033,82228,"Podophyllin 250 MG/ML Topical Solution","no","250MG/ML","PODOPHYLLIN","Cutaneous solution","PODOPHYLLIN (250MG/ML) - Cutaneous solution","\N","\N","\N"
2034,82350,"Potassium Chloride 1 MEQ/ML Injectable Solution","no","1MEQ/ML","POTASSIUM CHLORIDE","Solution for injection","POTASSIUM CHLORIDE (1MEQ/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2035,82350,"Potassium Chloride 2 MEQ/ML Injectable Solution","no","2MEQ/ML","POTASSIUM CHLORIDE","Solution for injection","POTASSIUM CHLORIDE (2MEQ/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2036,82350,"Potassium Chloride Powder for Oral Solution","no","\N","POTASSIUM CHLORIDE","Oral powder","\N","\N","\N","\N"
2037,82364,"Potassium Iodide 60 MG Oral Tablet","no","60MG","POTASSIUM IODIDE","Oral tablet","POTASSIUM IODIDE (60MG) - Oral tablet","\N","\N","\N"
2038,82364,"potassium iodide Saturated solution","no","\N","POTASSIUM IODIDE","Cutaneous solution","\N","\N","\N","\N"
2039,82370,"Potassium Permanganate 0.1 MG/ML Topical Solution","no","0.1MG/ML","POTASSIUM PERMANGANATE","Cutaneous solution","POTASSIUM PERMANGANATE (0.1MG/ML) - Cutaneous solution","\N","\N","\N"
2040,82384,"Povidone-Iodine 100 MG/ML Topical Solution","no","100MG/ML","POVIDONE-IODINE","Cutaneous solution","POVIDONE-IODINE (100MG/ML) - Cutaneous solution","\N","\N","\N"
2041,82416,"Praziquantel 150 MG Oral Tablet","no","150MG","PRAZIQUANTEL","Oral tablet","PRAZIQUANTEL (150MG) - Oral tablet","\N","\N","\N"
2042,82416,"Praziquantel 600 MG Oral Tablet","no","600MG","PRAZIQUANTEL","Oral tablet","PRAZIQUANTEL (600MG) - Oral tablet","\N","\N","\N"
2043,82450,"Prednisolone 25 MG Oral Tablet","no","25MG","PREDNISOLONE SODIUM PHOSPHATE","Oral tablet","PREDNISOLONE SODIUM PHOSPHATE (25MG) - Oral tablet","\N","\N","\N"
2044,82450,"Prednisolone 5 MG Oral Tablet","no","5MG","PREDNISOLONE SODIUM PHOSPHATE","Oral tablet","PREDNISOLONE SODIUM PHOSPHATE (5MG) - Oral tablet","\N","\N","\N"
2045,82450,"Prednisolone 5 MG/ML Ophthalmic Solution","no","5MG/ML","PREDNISOLONE SODIUM PHOSPHATE","Eye solution","PREDNISOLONE SODIUM PHOSPHATE (5MG/ML) - Eye solution","\N","\N","\N"
2046,82450,"Prednisolone 5 MG/ML Oral Solution","no","5MG/ML","PREDNISOLONE SODIUM PHOSPHATE","Oral solution","PREDNISOLONE SODIUM PHOSPHATE (5MG/ML) - Oral solution","\N","\N","\N"
2047,82522,"Primaquine Phoshpate 15 MG Oral Tablet","no","15MG","PRIMAQUINE PHOSPHATE","Oral tablet","PRIMAQUINE PHOSPHATE (15MG) - Oral tablet","\N","\N","\N"
2048,82522,"Primaquine Phoshpate 7.5 MG Oral Tablet","no","7.5MG","PRIMAQUINE PHOSPHATE","Oral tablet","PRIMAQUINE PHOSPHATE (7.5MG) - Oral tablet","\N","\N","\N"
2049,82567,"Procarbazine 50 MG Oral Capsule","no","50MG","PROCARBAZINE HYDROCHLORIDE","Oral capsule","PROCARBAZINE HYDROCHLORIDE (50MG) - Oral capsule","\N","\N","\N"
2050,73284,"Proguanil hydrochloride 100 MG Oral Tablet","no","100MG","CHLOROGUANIDE HYDROCHLORIDE","Oral tablet","CHLOROGUANIDE HYDROCHLORIDE (100MG) - Oral tablet","\N","\N","\N"
2051,82726,"Propofol 10 MG/ML Injectable Suspension","no","10MG/ML","PROPOFOL","Suspension for injection","PROPOFOL (10MG/ML) - Suspension for injection","\N","\N","\N"
2052,82726,"Propofol 20 MG/ML Injectable Suspension","no","20MG/ML","PROPOFOL","Suspension for injection","PROPOFOL (20MG/ML) - Suspension for injection","\N","\N","\N"
2053,82734,"Propranolol Hydrochloride 20 MG Oral Tablet","no","20MG","PROPRANOLOL HYDROCHLORIDE","Oral tablet","PROPRANOLOL HYDROCHLORIDE (20MG) - Oral tablet","\N","\N","\N"
2054,82734,"Propranolol Hydrochloride 40 MG Oral Tablet","no","40MG","PROPRANOLOL HYDROCHLORIDE","Oral tablet","PROPRANOLOL HYDROCHLORIDE (40MG) - Oral tablet","\N","\N","\N"
2055,82743,"Propylthiouracil 50 MG Oral Tablet","no","50MG","PROPYLTHIOURACIL","Oral tablet","PROPYLTHIOURACIL (50MG) - Oral tablet","\N","\N","\N"
2056,82762,"Protamine Sulfate (USP) 10 MG/ML Injectable Soluti","no","10MG/ML","PROTAMINE SULFATE (USP)","Solution for injection","PROTAMINE SULFATE (USP) (10MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2057,162489,"Prussian blue 500 MG Oral Capsule","no","500MG","Prussian blue","Oral capsule","Prussian blue (500MG) - Oral capsule","\N","\N","\N"
2058,82886,"Purified Protein Derivative of Tuberculin 10 UNT/M","no","10UNT/ML","PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN","Solution for injection","PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN (10UNT/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2059,82886,"Purified Protein Derivative of Tuberculin 2500 UNT","no","2500UNT/ML","PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN","Solution for injection","PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN (2500UNT/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2060,82886,"Purified Protein Derivative of Tuberculin 50 UNT/M","no","50UNT/ML","PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN","Solution for injection","PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN (50UNT/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2061,82899,"Pyrantel 250 MG Chewable Tablet","no","250MG","PYRANTEL PAMOATE","Chewable tablet","PYRANTEL PAMOATE (250MG) - Chewable tablet","\N","\N","\N"
2062,82899,"Pyrantel 50 MG/ML Oral Suspension","no","50MG/ML","PYRANTEL PAMOATE","Oral suspension","PYRANTEL PAMOATE (50MG/ML) - Oral suspension","\N","\N","\N"
2063,82900,"Pyrazinamide 150 MG Dispersible Tablet","no","150MG","PYRAZINAMIDE","Disintegrating tablet","PYRAZINAMIDE (150MG) - Disintegrating tablet","PYRAZINAMIDE","\N","\N"
2064,82900,"Pyrazinamide 150 MG Oral Tablet","no","150MG","PYRAZINAMIDE","Oral tablet","PYRAZINAMIDE (150MG) - Oral tablet","PYRAZINAMIDE","\N","\N"
2065,82900,"Pyrazinamide 30 MG/ML Oral Suspension","no","30MG/ML","PYRAZINAMIDE","Oral suspension","PYRAZINAMIDE (30MG/ML) - Oral suspension","PYRAZINAMIDE","\N","\N"
2066,82900,"Pyrazinamide 400 MG Oral Tablet","no","400MG","PYRAZINAMIDE","Oral tablet","PYRAZINAMIDE (400MG) - Oral tablet","PYRAZINAMIDE","\N","\N"
2067,82908,"Pyridostigmine Bromide 1 MG/ML Injectable Solution","no","1MG/ML","PYRIDOSTIGMINE BROMIDE","Solution for injection","PYRIDOSTIGMINE BROMIDE (1MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2068,82908,"Pyridostigmine Bromide 60 MG Oral Tablet","no","60MG","PYRIDOSTIGMINE BROMIDE","Oral tablet","PYRIDOSTIGMINE BROMIDE (60MG) - Oral tablet","\N","\N","\N"
2069,82913,"Pyridoxine Hydrochloride 25 MG Oral Tablet","no","25MG","PYRIDOXINE HYDROCHLORIDE","Oral tablet","PYRIDOXINE HYDROCHLORIDE (25MG) - Oral tablet","\N","\N","\N"
2070,105232,"Pyrimethamine 25 MG /Sulfadoxine 500 MG Oral Table","yes","\N","PYRIMETHAMINE / SULFADOXINE","Oral tablet","\N","\N","\N","\N"
2071,82919,"Pyrimethamine 25 MG Oral Tablet","no","25MG","PYRIMETHAMINE","Oral tablet","PYRIMETHAMINE (25MG) - Oral tablet","PYRIMETHAMINE","\N","\N"
2072,83025,"Quinine 300 MG Oral Tablet","no","300MG","QUININE BISULFATE","Oral tablet","QUININE BISULFATE (300MG) - Oral tablet","\N","\N","\N"
2073,83025,"Quinine 300 MG Oral Tablet","no","300MG","QUININE BISULFATE","Oral tablet","QUININE BISULFATE (300MG) - Oral tablet","\N","\N","\N"
2074,83027,"Quinine 300 MG/ML Injectable Solution","no","300MG/ML","QUININE HYDROCHLORIDE","Solution for injection","QUININE HYDROCHLORIDE (300MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2075,162139,"Rabies immune globulin; (human) vaccine 150 UNT/ML","no","150UNT/ML","Rabies immune globulin; human","Solution for injection","Rabies immune globulin; human (150UNT/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2076,83050,"Rabies vaccine","no","\N","RABIES VACCINES","Powder for injection","\N","\N","\N","\N"
2077,83077,"Ranitidine 15 MG/ML Oral Solution","no","15MG/ML","RANITIDINE HYDROCHLORIDE","Oral solution","RANITIDINE HYDROCHLORIDE (15MG/ML) - Oral solution","\N","\N","\N"
2078,83077,"Ranitidine 15 MG/ML Oral Suspension","no","15MG/ML","RANITIDINE HYDROCHLORIDE","Oral suspension","RANITIDINE HYDROCHLORIDE (15MG/ML) - Oral suspension","\N","\N","\N"
2079,83077,"Ranitidine 150 MG Oral Tablet","no","150MG","RANITIDINE HYDROCHLORIDE","Oral tablet","RANITIDINE HYDROCHLORIDE (150MG) - Oral tablet","\N","\N","\N"
2080,83077,"Ranitidine 25 MG/ML Injectable Solution","no","25MG/ML","RANITIDINE HYDROCHLORIDE","Solution for injection","RANITIDINE HYDROCHLORIDE (25MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2081,161925,"Red blood cells","no","\N","Packed red blood cells","\N","\N","Concentré de globules rouges","\N","\N"
2082,83322,"Rho(D) Immune Globulin 0.25 MG/ML Injectable Solut","no","0.25MG/ML","RHO(D) IMMUNE GLOBULIN","Solution for injection","RHO(D) IMMUNE GLOBULIN (0.25MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2083,83331,"Ribavirin 100 MG/ML Injectable Solution","no","100MG/ML","RIBAVIRIN","Solution for injection","RIBAVIRIN (100MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2084,83331,"Ribavirin 200 MG Oral Capsule","no","200MG","RIBAVIRIN","Oral capsule","RIBAVIRIN (200MG) - Oral capsule","\N","\N","\N"
2085,83331,"Ribavirin 200 MG Oral Tablet","no","200MG","RIBAVIRIN","Oral tablet","RIBAVIRIN (200MG) - Oral tablet","\N","\N","\N"
2086,83331,"Ribavirin 400 MG Oral Tablet","no","400MG","RIBAVIRIN","Oral tablet","RIBAVIRIN (400MG) - Oral tablet","\N","\N","\N"
2087,83331,"Ribavirin 600 MG Oral Tablet","no","600MG","RIBAVIRIN","Oral tablet","RIBAVIRIN (600MG) - Oral tablet","\N","\N","\N"
2088,83331,"Ribavirin 80 MG/ML Injectable Solution","no","80MG/ML","RIBAVIRIN","Solution for injection","RIBAVIRIN (80MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2089,76408,"Riboflavin 5 MG Oral Tablet","no","5MG","FLAVIN MONONUCLEOTIDE SODIUM SALT","Oral tablet","FLAVIN MONONUCLEOTIDE SODIUM SALT (5MG) - Oral tablet","\N","\N","\N"
2090,83352,"Rifabutin 150 MG Oral Capsule","no","150MG","RIFABUTIN","Oral capsule","RIFABUTIN (150MG) - Oral capsule","\N","\N","\N"
2091,767,"Rifampin 150 MG Oral Capsule","no","150MG","RIFAMPICIN","Oral capsule","RIFAMPICIN (150MG) - Oral capsule","Rifampicine","\N","\N"
2092,767,"Rifampin 20 MG/ML Oral Solution","no","20MG/ML","RIFAMPICIN","Oral solution","RIFAMPICIN (20MG/ML) - Oral solution","Rifampicine","\N","\N"
2093,767,"Rifampin 300 MG Oral Capsule","no","300MG","RIFAMPICIN","Oral capsule","RIFAMPICIN (300MG) - Oral capsule","Rifampicine","\N","\N"
2094,83405,"Risperidone 0.25 MG Oral Tablet","no","0.25MG","RISPERIDONE","Oral tablet","RISPERIDONE (0.25MG) - Oral tablet","\N","\N","\N"
2095,83405,"Risperidone 0.5 MG Oral Tablet","no","0.5MG","RISPERIDONE","Oral tablet","RISPERIDONE (0.5MG) - Oral tablet","\N","\N","\N"
2096,83405,"Risperidone 1 MG Oral Tablet","no","1MG","RISPERIDONE","Oral tablet","RISPERIDONE (1MG) - Oral tablet","\N","\N","\N"
2097,83405,"Risperidone 2 MG Oral Tablet","no","2MG","RISPERIDONE","Oral tablet","RISPERIDONE (2MG) - Oral tablet","\N","\N","\N"
2098,83405,"Risperidone 3 MG Oral Tablet","no","3MG","RISPERIDONE","Oral tablet","RISPERIDONE (3MG) - Oral tablet","\N","\N","\N"
2099,83405,"Risperidone 4 MG Oral Tablet","no","4MG","RISPERIDONE","Oral tablet","RISPERIDONE (4MG) - Oral tablet","\N","\N","\N"
2100,83405,"Risperidone 5 MG Oral Tablet","no","5MG","RISPERIDONE","Oral tablet","RISPERIDONE (5MG) - Oral tablet","\N","\N","\N"
2101,83405,"Risperidone 6 MG Oral Tablet","no","6MG","RISPERIDONE","Oral tablet","RISPERIDONE (6MG) - Oral tablet","\N","\N","\N"
2102,83412,"Ritonavir 100 MG Oral Capsule","no","100MG","RITONAVIR","Oral capsule","RITONAVIR (100MG) - Oral capsule","RITONAVIR","\N","\N"
2103,83412,"Ritonavir 100 MG Oral Tablet","no","100MG","RITONAVIR","Oral tablet","RITONAVIR (100MG) - Oral tablet","RITONAVIR","\N","\N"
2104,83412,"Ritonavir 25 MG Oral Tablet","no","25MG","RITONAVIR","Oral tablet","RITONAVIR (25MG) - Oral tablet","RITONAVIR","\N","\N"
2105,83412,"Ritonavir 80 MG/ML Oral Solution","no","80MG/ML","RITONAVIR","Oral solution","RITONAVIR (80MG/ML) - Oral solution","RITONAVIR","\N","\N"
2106,83533,"Rotavirus vaccine","no","\N","ROTAVIRUS VACCINES","Oral solution","\N","\N","\N","\N"
2107,83563,"Rubella vaccine","no","\N","RUBELLA VIRUS VACCINE","Powder for injection","\N","\N","\N","\N"
2108,84102,"Salicylic Acid 50 MG/ML Topical Solution","no","50MG/ML","SODIUM SALICYLATE","Cutaneous solution","SODIUM SALICYLATE (50MG/ML) - Cutaneous solution","\N","\N","\N"
2109,83690,"Saquinavir mesylate 200 MG Oral Capsule","no","200MG","SAQUINAVIR","Oral capsule","SAQUINAVIR (200MG) - Oral capsule","Saquinavir","\N","\N"
2110,83690,"Saquinavir mesylate 500 MG Oral Tablet","no","500MG","SAQUINAVIR","Oral tablet","SAQUINAVIR (500MG) - Oral tablet","Saquinavir","\N","\N"
2111,83725,"Scopolamine 0.4 MG/ML Injectable Solution","no","0.4MG/ML","SCOPOLAMINE HYDROBROMIDE","Solution for injection","SCOPOLAMINE HYDROBROMIDE (0.4MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2112,83725,"Scopolamine 0.6 MG/ML Injectable Solution","no","0.6MG/ML","SCOPOLAMINE HYDROBROMIDE","Solution for injection","SCOPOLAMINE HYDROBROMIDE (0.6MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2113,83774,"Selenium Sulfide 20 MG/ML Suspension","no","20MG/ML","SELENIUM DISULFIDE","Topical lotion","SELENIUM DISULFIDE (20MG/ML) - Topical lotion","\N","\N","\N"
2114,83796,"Sennosides; USP 1.5 MG/ML Oral Solution","no","1.5MG/ML","SENNA CONCENTRATE","Oral solution","SENNA CONCENTRATE (1.5MG/ML) - Oral solution","\N","\N","\N"
2115,83796,"Sennosides; USP 7.5 MG Oral Tablet","no","7.5MG","SENNA CONCENTRATE","Oral tablet","SENNA CONCENTRATE (7.5MG) - Oral tablet","\N","\N","\N"
2116,83920,"Silver Sulfadiazine 10 MG/ML Topical Cream","no","10MG/ML","SILVER SULFADIAZINE","Topical cream","SILVER SULFADIAZINE (10MG/ML) - Topical cream","\N","\N","\N"
2117,83936,"Simvastatin 10 MG Oral Tablet","no","10MG","SIMVASTATIN","Oral tablet","SIMVASTATIN (10MG) - Oral tablet","Simvastatin","\N","\N"
2118,83936,"Simvastatin 20 MG Oral Tablet","no","20MG","SIMVASTATIN","Oral tablet","SIMVASTATIN (20MG) - Oral tablet","Simvastatin","\N","\N"
2119,83936,"Simvastatin 40 MG Oral Tablet","no","40MG","SIMVASTATIN","Oral tablet","SIMVASTATIN (40MG) - Oral tablet","Simvastatin","\N","\N"
2120,83936,"Simvastatin 5 MG Oral Tablet","no","5MG","SIMVASTATIN","Oral tablet","SIMVASTATIN (5MG) - Oral tablet","Simvastatin","\N","\N"
2121,84041,"Sodium Bicarbonate 0.167 MEQ/ML Injectable Solutio","no","0.167MEQ/ML","SODIUM BICARBONATE","Solution for injection","SODIUM BICARBONATE (0.167MEQ/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2122,84041,"Sodium Bicarbonate 1 MEQ/ML Injectable Solution","no","1MEQ/ML","SODIUM BICARBONATE","Solution for injection","SODIUM BICARBONATE (1MEQ/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2123,84047,"Sodium Chloride 0.154 MEQ/ML Injectable Solution","no","0.154MEQ/ML","SODIUM CHLORIDE","Solution for injection","SODIUM CHLORIDE (0.154MEQ/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2124,84080,"Sodium Nitrite 30 MG/ML Injectable Solution","no","30MG/ML","SODIUM NITRITE","Solution for injection","SODIUM NITRITE (30MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2125,84081,"Sodium Nitroprusside 50mg powder for Infusion","no","50MG","SODIUM NITROPRUSSIDE","Powder for injection","SODIUM NITROPRUSSIDE (50MG) - Powder for injection","\N","\N","\N"
2126,84105,"Sodium Stibogluconate 100 MG/ML Injectable Solutio","no","100MG/ML","SODIUM STIBOGLUCONATE","Solution for injection","SODIUM STIBOGLUCONATE (100MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2127,84112,"Sodium thiosulfate 150 MG/ML Topical Solution","no","150MG/ML","SODIUM THIOSULFATE","Cutaneous solution","SODIUM THIOSULFATE (150MG/ML) - Cutaneous solution","\N","\N","\N"
2128,84112,"Sodium thiosulfate 250 MG/ML Injectable Solution","no","250MG/ML","SODIUM THIOSULFATE","Solution for injection","SODIUM THIOSULFATE (250MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2129,84222,"Spectinomycin hydrochloride 2000 MG Powder for Inj","no","2000MG","SPECTINOMYCIN HYDROCHLORIDE","Powder for injection","SPECTINOMYCIN HYDROCHLORIDE (2000MG) - Powder for injection","\N","\N","\N"
2130,84239,"Spironolactone 1 MG/ML Oral Suspension","no","1MG/ML","SPIRONOLACTONE","Oral suspension","SPIRONOLACTONE (1MG/ML) - Oral suspension","Spironolactone","\N","\N"
2131,84239,"Spironolactone 2 MG/ML Oral Suspension","no","2MG/ML","SPIRONOLACTONE","Oral suspension","SPIRONOLACTONE (2MG/ML) - Oral suspension","Spironolactone","\N","\N"
2132,84239,"Spironolactone 25 MG Oral Tablet","no","25MG","SPIRONOLACTONE","Oral tablet","SPIRONOLACTONE (25MG) - Oral tablet","Spironolactone","\N","\N"
2133,84239,"Spironolactone 5 MG/ML Oral Suspension","no","5MG/ML","SPIRONOLACTONE","Oral suspension","SPIRONOLACTONE (5MG/ML) - Oral suspension","Spironolactone","\N","\N"
2134,84309,"Stavudine 1 MG/ML Oral Solution","no","1MG/ML","STAVUDINE","Oral solution","STAVUDINE (1MG/ML) - Oral solution","STAVUDINE","\N","\N"
2135,84309,"Stavudine 15 MG Oral Capsule","no","15MG","STAVUDINE","Oral capsule","STAVUDINE (15MG) - Oral capsule","STAVUDINE","\N","\N"
2136,84309,"Stavudine 20 MG Oral Capsule","no","20MG","STAVUDINE","Oral capsule","STAVUDINE (20MG) - Oral capsule","STAVUDINE","\N","\N"
2137,84309,"Stavudine 30 MG Oral Capsule","no","30MG","STAVUDINE","Oral capsule","STAVUDINE (30MG) - Oral capsule","STAVUDINE","\N","\N"
2138,84359,"Streptokinase 1500000 UNT Powder for Injection","no","1500000UNT","STREPTOKINASE","Powder for injection","STREPTOKINASE (1500000UNT) - Powder for injection","\N","\N","\N"
2139,84386,"Succimer 100 MG Oral Capsule","no","100MG","SUCCIMER","Oral capsule","SUCCIMER (100MG) - Oral capsule","\N","\N","\N"
2140,84583,"Succinylcholine 50 MG/ML Injectable Solution","no","50MG/ML","SUXAMETHONIUM CHLORIDE","Solution for injection","SUXAMETHONIUM CHLORIDE (50MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2141,84460,"Sulfadiazine 500 MG Oral Tablet","no","500MG","SULFADIAZINE SODIUM","Oral tablet","SULFADIAZINE SODIUM (500MG) - Oral tablet","\N","\N","\N"
2142,105281,"Sulfamethoxazole 100 MG / Trimethoprim 20 MG Oral ","yes","\N","SULFAMETHOXAZOLE / TRIMETHOPRIM","Oral tablet","\N","COTRIMOXAZOLE","\N","\N"
2143,105281,"Sulfamethoxazole 40 MG/ML / Trimethoprim 8 MG/ML O","yes","40MG/ML","SULFAMETHOXAZOLE / TRIMETHOPRIM","Oral suspension","SULFAMETHOXAZOLE / TRIMETHOPRIM (40MG/ML) - Oral suspension","COTRIMOXAZOLE","\N","\N"
